row_id,layer,ctor_module,ctor_unit,ctor_symbols,ktor_path,depth,evidence,gaps,parity_board_id
L1:core/or/reasons.c,1_module,core/or,reasons.c,reasons,core/src/main/kotlin/org/kotlintor/cell/Reasons.kt,D3,ReasonsElevationTest vs reasons.c; matched 1 path(s),,
L1:core/or/relay.c,1_module,core/or,relay.c,relay,core/src/main/kotlin/org/kotlintor/circuit/Relay.kt;core/src/main/kotlin/org/kotlintor/cell/RelayMsg.kt;core/src/main/kotlin/org/kotlintor/or/RelayMsg.kt;core/src/main/kotlin/org/kotlintor/circuit/RelayCryptoCgo.kt;core/src/main/kotlin/org/kotlintor/circuit/RelayCryptoTor1.kt,D3,MainloopChannelCircuitClientElevationTest + Relay helpers vs relay.c; matched 18 path(s),full relay_send_command_from_edge / deliver thinner,
L1:core/or/relay_msg.c,1_module,core/or,relay_msg.c,relay_msg,core/src/main/kotlin/org/kotlintor/cell/RelayMsg.kt;core/src/main/kotlin/org/kotlintor/or/RelayMsg.kt;core/src/main/kotlin/org/kotlintor/circuit/Relay.kt,D3,OnionCryptoCpuWorkerVersionsElevationTest + RelayMsg vs relay_msg.c; matched 3 path(s),V1 encode/decode / tag area thinner,
L1:core/or/scheduler.c,1_module,core/or,scheduler.c,scheduler,core/src/main/kotlin/org/kotlintor/link/Scheduler.kt;core/src/main/kotlin/org/kotlintor/link/ChannelScheduler.kt;core/src/main/kotlin/org/kotlintor/circuit/ConfluxScheduler.kt;core/src/main/kotlin/org/kotlintor/link/SchedulerVanilla.kt;core/src/main/kotlin/org/kotlintor/link/SchedulerKist.kt,D3,ConfigControlMuxPaddingElevationTest + Scheduler select vs scheduler.c; matched 5 path(s),full scheduler policies / pending drain thinner,
L1:core/or/scheduler_kist.c,1_module,core/or,scheduler_kist.c,scheduler_kist,core/src/main/kotlin/org/kotlintor/link/SchedulerKist.kt;core/src/main/kotlin/org/kotlintor/link/KistMath.kt;core/src/main/kotlin/org/kotlintor/link/KistCmuxLoad.kt;core/src/main/kotlin/org/kotlintor/os/LinuxTcpInfo.kt;core/src/main/kotlin/org/kotlintor/link/Scheduler.kt,D3,ConfigControlMuxPaddingElevationTest + SchedulerKist/KistMath vs scheduler_kist.c; matched 5 path(s),kernel TCP_INFO KIST scheduler_channel full path thinner,
L1:core/or/scheduler_vanilla.c,1_module,core/or,scheduler_vanilla.c,scheduler_vanilla,core/src/main/kotlin/org/kotlintor/link/SchedulerVanilla.kt;core/src/main/kotlin/org/kotlintor/link/Scheduler.kt,D3,OnionDosPoliciesEventsElevationTest + SchedulerVanilla vs scheduler_vanilla.c; matched 2 path(s),full mainloop wait / cmux flush integration thinner,
L1:core/or/sendme.c,1_module,core/or,sendme.c,sendme,core/src/main/kotlin/org/kotlintor/circuit/Sendme.kt;core/src/main/kotlin/org/kotlintor/circuit/CircuitFlowControl.kt;core/src/main/kotlin/org/kotlintor/circuit/CongestionControl.kt;core/src/main/kotlin/org/kotlintor/trunnel/SendmeCell.kt,D3,SendmeElevationTest + Sendme v1/validate/windows vs sendme.c; matched 4 path(s),per-layer digest queues / edge package_window package_window edge cases,
L1:core/or/status.c,1_module,core/or,status.c,status,core/src/main/kotlin/org/kotlintor/status/Status.kt;core/src/main/kotlin/org/kotlintor/status/HeartbeatStatus.kt;core/src/main/kotlin/org/kotlintor/dir/FmtRouterStatus.kt;core/src/main/kotlin/org/kotlintor/dir/NetworkStatus.kt;core/src/main/kotlin/org/kotlintor/dir/DlStatus.kt,D3,HeartbeatStatusElevationTest + secs_to_uptime/bytes_to_usage/note_connection vs status.c; matched 10 path(s),accounting/TLS overhead ratio lines thinner,
L1:core/or/trace_probes_cc.c,1_module,core/or,trace_probes_cc.c,trace_probes_cc,MISSING,N/A,LTTng/trace probes not used on JVM; no kotlin match,,
L1:core/or/trace_probes_circuit.c,1_module,core/or,trace_probes_circuit.c,trace_probes_circuit,core/src/main/kotlin/org/kotlintor/circuit/TraceProbesCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,AppMainElevationTest + TraceProbesCircuit vs trace_probes_circuit.c; matched 2 path(s),full LTTng/USDT probe thinner,
L1:core/or/versions.c,1_module,core/or,versions.c,versions,core/src/main/kotlin/org/kotlintor/dir/Versions.kt,D3,OnionCryptoCpuWorkerVersionsElevationTest + Versions parse/obsolete vs versions.c; matched 1 path(s),protover_summary_flags / platform parse thinner,
L1:core/proto/proto_cell.c,1_module,core/proto,proto_cell.c,proto_cell,core/src/main/kotlin/org/kotlintor/cell/ProtoCell.kt;core/src/main/kotlin/org/kotlintor/cell/Cell.kt,D3,OnionCryptoCpuWorkerVersionsElevationTest + ProtoCell/CellCodec vs proto_cell.c; matched 2 path(s),var_cell / packed_cell queue thinner,
L1:core/proto/proto_control0.c,1_module,core/proto,proto_control0.c,proto_control0,core/src/main/kotlin/org/kotlintor/link/ProtoControl0.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ProtoControl0ElevationTest + ProtoControl0 peek vs proto_control0.c; matched 2 path(s),full control0 reject on live control port,
L1:core/proto/proto_ext_or.c,1_module,core/proto,proto_ext_or.c,proto_ext_or,core/src/main/kotlin/org/kotlintor/pt/ProtoExtOr.kt,D3,OnionCryptoCpuWorkerVersionsElevationTest + ProtoExtOr framing vs proto_ext_or.c; matched 1 path(s),ExtORPort text handshake + buf_t integration thinner,
L1:core/proto/proto_haproxy.c,1_module,core/proto,proto_haproxy.c,proto_haproxy,core/src/main/kotlin/org/kotlintor/net/ProtoHaproxy.kt,D3,ProtoHaproxyElevationTest + ProtoHaproxy format/parse vs proto_haproxy.c; matched 1 path(s),PROXY v2 / listener inject path,
L1:core/proto/proto_http.c,1_module,core/proto,proto_http.c,proto_http,core/src/main/kotlin/org/kotlintor/net/ProtoHttp.kt;core/src/main/kotlin/org/kotlintor/net/HttpConnectCodec.kt,D3,MainloopChannelCircuitClientElevationTest + ProtoHttp vs proto_http.c; matched 2 path(s),full fetch_from_buf_http / chunked thinner,
L1:core/proto/proto_socks.c,1_module,core/proto,proto_socks.c,proto_socks,core/src/main/kotlin/org/kotlintor/net/ProtoSocks.kt;core/src/main/kotlin/org/kotlintor/net/SocksCodec.kt,D3,MainloopChannelCircuitClientElevationTest + ProtoSocks vs proto_socks.c; matched 2 path(s),full socks negotiation state machine thinner,
L1:feature/api/tor_api.c,1_module,feature/api,tor_api.c,tor_api,core/src/main/kotlin/org/kotlintor/api/TorApi.kt,D3,TorApiElevationTest + set_command_line/setup_control_socket/run_main ownership vs tor_api.c; matched 1 path(s),blocking full daemon mainloop parity,
L1:feature/client/addressmap.c,1_module,feature/client,addressmap.c,addressmap,core/src/main/kotlin/org/kotlintor/net/AddressMap.kt;core/src/main/kotlin/org/kotlintor/net/AutomapAndDnsCache.kt,D3,MainloopChannelCircuitClientElevationTest + AddressMap vs addressmap.c; matched 2 path(s),full virtualaddr / TrackHostExits thinner,
L1:feature/client/bridges.c,1_module,feature/client,bridges.c,bridges,core/src/main/kotlin/org/kotlintor/pt/Bridges.kt,D3,MainloopChannelCircuitClientElevationTest + Bridges parse vs bridges.c; matched 1 path(s),full bridge transport download thinner,
L1:feature/client/circpathbias.c,1_module,feature/client,circpathbias.c,circpathbias,core/src/main/kotlin/org/kotlintor/path/CircPathBias.kt;core/src/main/kotlin/org/kotlintor/path/PathBias.kt;core/src/main/kotlin/org/kotlintor/config/PathBiasOptions.kt,D3,OnionFastRelayDosHsElevationTest + CircPathBias/PathBiasTracker vs circpathbias.c; matched 3 path(s),extreme DropGuards + scale thresholds thinner,
L1:feature/client/dnsserv.c,1_module,feature/client,dnsserv.c,dnsserv,proxy/src/main/kotlin/org/kotlintor/proxy/DnsServ.kt;core/src/main/kotlin/org/kotlintor/net/Dns.kt,D3,DnsServProxyModeElevationTest + DnsServ vs dnsserv.c; matched 2 path(s),full DNSPort UDP/TCP answer path thinner,
L1:feature/client/entrynodes.c,1_module,feature/client,entrynodes.c,entrynodes,core/src/main/kotlin/org/kotlintor/path/EntryNodes.kt;core/src/main/kotlin/org/kotlintor/path/EntryGuardFsm.kt;core/src/main/kotlin/org/kotlintor/dir/Node.kt,D3,MainloopChannelCircuitClientElevationTest + EntryNodes/Fsm vs entrynodes.c; matched 3 path(s),full sampled/confirmed/primary set thinner,
L1:feature/client/proxymode.c,1_module,feature/client,proxymode.c,proxymode,proxy/src/main/kotlin/org/kotlintor/proxy/ProxyMode.kt,D3,DnsServProxyModeElevationTest + ProxyMode vs proxymode.c; matched 1 path(s),full proxy listener bind matrix thinner,
L1:feature/client/transports.c,1_module,feature/client,transports.c,transports,core/src/main/kotlin/org/kotlintor/pt/Transports.kt,D3,MainloopChannelCircuitClientElevationTest + Transports registry vs transports.c; matched 1 path(s),full PT managed proxy launch thinner,
L1:feature/control/btrack.c,1_module,feature/control,btrack.c,btrack,control/src/main/kotlin/org/kotlintor/control/Btrack.kt;control/src/main/kotlin/org/kotlintor/control/BtrackOrconn.kt;control/src/main/kotlin/org/kotlintor/control/BtrackOrconnCevent.kt;control/src/main/kotlin/org/kotlintor/control/BtrackOrconnMaps.kt;control/src/main/kotlin/org/kotlintor/control/BtrackCircuit.kt,D3,ConfigControlMuxPaddingElevationTest + Btrack/BootstrapTracker vs btrack.c; matched 5 path(s),full controller STATUS fan-out thinner,
L1:feature/control/btrack_circuit.c,1_module,feature/control,btrack_circuit.c,btrack_circuit,control/src/main/kotlin/org/kotlintor/control/BtrackCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt;control/src/main/kotlin/org/kotlintor/control/Btrack.kt,D3,ConfigControlMuxPaddingElevationTest + BtrackCircuit/OcircEvent vs btrack_circuit.c; matched 3 path(s),full CIRC event attribute matrix thinner,
L1:feature/control/btrack_orconn.c,1_module,feature/control,btrack_orconn.c,btrack_orconn,control/src/main/kotlin/org/kotlintor/control/BtrackOrconn.kt;control/src/main/kotlin/org/kotlintor/control/Btrack.kt;control/src/main/kotlin/org/kotlintor/control/BtrackOrconnCevent.kt;control/src/main/kotlin/org/kotlintor/control/BtrackOrconnMaps.kt,D3,ConfigControlMuxPaddingElevationTest + BtrackOrconn vs btrack_orconn.c; matched 4 path(s),full ORCONN bootstrap coupling thinner,
L1:feature/control/btrack_orconn_cevent.c,1_module,feature/control,btrack_orconn_cevent.c,btrack_orconn_cevent,control/src/main/kotlin/org/kotlintor/control/BtrackOrconnCevent.kt;control/src/main/kotlin/org/kotlintor/control/Btrack.kt;control/src/main/kotlin/org/kotlintor/control/BtrackOrconn.kt,D3,ConfigControlMuxPaddingElevationTest + BtrackOrconnCevent vs btrack_orconn_cevent.c; matched 3 path(s),full ORCONN event attribute matrix thinner,
L1:feature/control/btrack_orconn_maps.c,1_module,feature/control,btrack_orconn_maps.c,btrack_orconn_maps,control/src/main/kotlin/org/kotlintor/control/BtrackOrconnMaps.kt;control/src/main/kotlin/org/kotlintor/control/Btrack.kt;control/src/main/kotlin/org/kotlintor/control/BtrackOrconn.kt,D3,ConfigControlMuxPaddingElevationTest + BtrackOrconnMaps vs btrack_orconn_maps.c; matched 3 path(s),full id map GC thinner,
L1:feature/control/control.c,1_module,feature/control,control.c,control,control/src/main/kotlin/org/kotlintor/control/Control.kt;core/src/main/kotlin/org/kotlintor/crypto/ControlS2k.kt;core/src/main/kotlin/org/kotlintor/circuit/CircuitFlowControl.kt;core/src/main/kotlin/org/kotlintor/circuit/CongestionControl.kt;core/src/main/kotlin/org/kotlintor/trunnel/CongestionControl.kt,D3,ConfigControlMuxPaddingElevationTest + Control/ControlServer vs control.c; matched 22 path(s),full control connection lifecycle thinner,
L1:feature/control/control_auth.c,1_module,feature/control,control_auth.c,control_auth,control/src/main/kotlin/org/kotlintor/control/ControlAuth.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlAuth/SAFECOOKIE vs control_auth.c; matched 2 path(s),hashed-password edge cases thinner,
L1:feature/control/control_bootstrap.c,1_module,feature/control,control_bootstrap.c,control_bootstrap,control/src/main/kotlin/org/kotlintor/control/ControlBootstrap.kt;core/src/main/kotlin/org/kotlintor/Bootstrap.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlBootstrap vs control_bootstrap.c; matched 3 path(s),full STATUS_CLIENT fan-out thinner,
L1:feature/control/control_cmd.c,1_module,feature/control,control_cmd.c,control_cmd,control/src/main/kotlin/org/kotlintor/control/ControlCmd.kt;core/src/main/kotlin/org/kotlintor/or/ControlCmdArgs.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlCmd table vs control_cmd.c; matched 3 path(s),full command handler matrix thinner,
L1:feature/control/control_events.c,1_module,feature/control,control_events.c,control_events,control/src/main/kotlin/org/kotlintor/control/ControlEvents.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlEvents vs control_events.c; matched 2 path(s),full event mask / rate limits thinner,
L1:feature/control/control_fmt.c,1_module,feature/control,control_fmt.c,control_fmt,control/src/main/kotlin/org/kotlintor/control/ControlFmt.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlFmt vs control_fmt.c; matched 2 path(s),full event line attribute formatting thinner,
L1:feature/control/control_getinfo.c,1_module,feature/control,control_getinfo.c,control_getinfo,control/src/main/kotlin/org/kotlintor/control/ControlGetinfo.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlGetinfo keys vs control_getinfo.c; matched 2 path(s),full GETINFO key table thinner,
L1:feature/control/control_hs.c,1_module,feature/control,control_hs.c,control_hs,control/src/main/kotlin/org/kotlintor/control/ControlHs.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlHs vs control_hs.c; matched 2 path(s),full ADD_ONION keyblob / client-auth thinner,
L1:feature/control/control_proto.c,1_module,feature/control,control_proto.c,control_proto,control/src/main/kotlin/org/kotlintor/control/ControlProto.kt;control/src/main/kotlin/org/kotlintor/control/Control.kt,D3,ConfigControlMuxPaddingElevationTest + ControlProto vs control_proto.c; matched 2 path(s),full multiline / ISO control framing thinner,
L1:feature/control/getinfo_geoip.c,1_module,feature/control,getinfo_geoip.c,getinfo_geoip,control/src/main/kotlin/org/kotlintor/control/GetinfoGeoip.kt;core/src/main/kotlin/org/kotlintor/dir/GeoIp.kt,D3,ConfigControlMuxPaddingElevationTest + GetinfoGeoip vs getinfo_geoip.c; matched 2 path(s),full ip-to-country GETINFO wiring thinner,
L1:feature/dirauth/authmode.c,1_module,feature/dirauth,authmode.c,authmode,core/src/main/kotlin/org/kotlintor/dir/AuthMode.kt;core/src/main/kotlin/org/kotlintor/dir/ProcessDescsAndAuthMode.kt,D3,ConfigControlMuxPaddingElevationTest + AuthMode vs authmode.c; matched 2 path(s),dirauth live vote path thinner,
L1:feature/dirauth/bridgeauth.c,1_module,feature/dirauth,bridgeauth.c,bridgeauth,core/src/main/kotlin/org/kotlintor/dir/BridgeAuth.kt,D3,DirAuthElevationTest + BridgeAuth vs bridgeauth.c; matched 1 path(s),full bridge authority publish loop thinner,
L1:feature/dirauth/bwauth.c,1_module,feature/dirauth,bwauth.c,bwauth,core/src/main/kotlin/org/kotlintor/dir/BwAuth.kt;core/src/main/kotlin/org/kotlintor/dir/BwAuthFile.kt,D3,DirAuthElevationTest + BwAuth/BwAuthFile vs bwauth.c; matched 2 path(s),full measured bw vote headers thinner,
L1:feature/dirauth/dirauth_config.c,1_module,feature/dirauth,dirauth_config.c,dirauth_config,core/src/main/kotlin/org/kotlintor/dir/DirAuthConfig.kt;core/src/main/kotlin/org/kotlintor/config/Config.kt,D3,DirAuthElevationTest + DirAuthConfig vs dirauth_config.c; matched 2 path(s),full dirauth_options_t field matrix thinner,
L1:feature/dirauth/dirauth_periodic.c,1_module,feature/dirauth,dirauth_periodic.c,dirauth_periodic,core/src/main/kotlin/org/kotlintor/dir/DirAuthPeriodic.kt;core/src/main/kotlin/org/kotlintor/mainloop/Periodic.kt,D3,DirAuthElevationTest + DirAuthPeriodic vs dirauth_periodic.c; matched 2 path(s),full dirauth periodic events thinner,
L1:feature/dirauth/dirauth_stub.c,1_module,feature/dirauth,dirauth_stub.c,dirauth_stub,MISSING,N/A,C Tor build stub when dirauth disabled; no kotlin match,kotlin-tor always has dirauth lite,
L1:feature/dirauth/dirauth_sys.c,1_module,feature/dirauth,dirauth_sys.c,dirauth_sys,core/src/main/kotlin/org/kotlintor/dir/DirAuthSys.kt,D3,DirAuthElevationTest + DirAuthSys vs dirauth_sys.c; matched 1 path(s),subsystem event loop thinner,
L1:feature/dirauth/dircollate.c,1_module,feature/dirauth,dircollate.c,dircollate,core/src/main/kotlin/org/kotlintor/dir/DirCollate.kt;core/src/main/kotlin/org/kotlintor/dir/BwAuthFile.kt,D3,DirAuthElevationTest + DirCollate vs dircollate.c; matched 2 path(s),production consensus compute thinner,
L1:feature/dirauth/dirvote.c,1_module,feature/dirauth,dirvote.c,dirvote,core/src/main/kotlin/org/kotlintor/dir/DirVote.kt,D3,DirAuthElevationTest + DirVote vs dirvote.c; matched 1 path(s),RSA vote signing depth thinner,
L1:feature/dirauth/dsigs_parse.c,1_module,feature/dirauth,dsigs_parse.c,dsigs_parse,core/src/main/kotlin/org/kotlintor/dir/DsigsParse.kt,D3,DirAuthElevationTest + DsigsParse vs dsigs_parse.c; matched 1 path(s),full dsigs_parse edge cases thinner,
L1:feature/dirauth/guardfraction.c,1_module,feature/dirauth,guardfraction.c,guardfraction,core/src/main/kotlin/org/kotlintor/dir/GuardFraction.kt;core/src/main/kotlin/org/kotlintor/dir/GuardFractionAndReachability.kt,D3,DirAuthElevationTest + GuardFraction vs guardfraction.c; matched 2 path(s),full guardfraction weighting thinner,
L1:feature/dirauth/keypin.c,1_module,feature/dirauth,keypin.c,keypin,core/src/main/kotlin/org/kotlintor/dir/Keypin.kt;core/src/main/kotlin/org/kotlintor/dir/KeypinAndConsDiff.kt,D3,KeypinElevationTest + Keypin FOUND/ADDED/MISMATCH/NOT_FOUND vs keypin.c; matched 2 path(s),O_SYNC journal fd edge cases,
L1:feature/dirauth/process_descs.c,1_module,feature/dirauth,process_descs.c,process_descs,core/src/main/kotlin/org/kotlintor/dir/ProcessDescs.kt;core/src/main/kotlin/org/kotlintor/dir/ProcessDescsAndAuthMode.kt,D3,DirAuthElevationTest + ProcessDescs vs process_descs.c; matched 2 path(s),full authdir reject list matrix thinner,
L1:feature/dirauth/reachability.c,1_module,feature/dirauth,reachability.c,reachability,core/src/main/kotlin/org/kotlintor/dir/Reachability.kt;core/src/main/kotlin/org/kotlintor/dir/GuardFractionAndReachability.kt,D3,DirAuthElevationTest + Reachability vs reachability.c; matched 2 path(s),dirauth OR reach testing loop thinner,
L1:feature/dirauth/recommend_pkg.c,1_module,feature/dirauth,recommend_pkg.c,recommend_pkg,core/src/main/kotlin/org/kotlintor/dir/RecommendPkg.kt,D3,DirAuthElevationTest + RecommendPkg vs recommend_pkg.c; matched 1 path(s),,
L1:feature/dirauth/shared_random.c,1_module,feature/dirauth,shared_random.c,shared_random,core/src/main/kotlin/org/kotlintor/dir/SharedRandom.kt;core/src/main/kotlin/org/kotlintor/dir/SharedRandomState.kt;core/src/main/kotlin/org/kotlintor/dir/SharedRandomClient.kt,D3,DirAuthElevationTest + SharedRandom vs shared_random.c; matched 3 path(s),full SRV commit/reveal phases thinner,
L1:feature/dirauth/shared_random_state.c,1_module,feature/dirauth,shared_random_state.c,shared_random_state,core/src/main/kotlin/org/kotlintor/dir/SharedRandomState.kt;core/src/main/kotlin/org/kotlintor/dir/SharedRandom.kt,D3,DirAuthElevationTest + SharedRandomState vs shared_random_state.c; matched 2 path(s),full sr_state disk format thinner,
L1:feature/dirauth/voteflags.c,1_module,feature/dirauth,voteflags.c,voteflags,core/src/main/kotlin/org/kotlintor/dir/VoteFlags.kt;core/src/main/kotlin/org/kotlintor/dir/ConsCacheAndVoteFlags.kt,D3,DirAuthElevationTest + VoteFlags vs voteflags.c; matched 2 path(s),full flag threshold consensus params thinner,
L1:feature/dirauth/voting_schedule.c,1_module,feature/dirauth,voting_schedule.c,voting_schedule,core/src/main/kotlin/org/kotlintor/dir/VotingSchedule.kt;core/src/main/kotlin/org/kotlintor/dir/DirVote.kt;core/src/main/kotlin/org/kotlintor/dir/VotingScheduleAndMultiAuth.kt,D3,DirParseNodelistElevationTest + voting_schedule naming primary; matched 3 path(s),full C Tor edge cases thinner,
L1:feature/dircache/conscache.c,1_module,feature/dircache,conscache.c,conscache,core/src/main/kotlin/org/kotlintor/dir/ConsCache.kt;core/src/main/kotlin/org/kotlintor/dir/ConsCacheAndVoteFlags.kt,D3,DirAuthElevationTest + ConsCache vs conscache.c; matched 2 path(s),full mmap / diff compression thinner,
L1:feature/dircache/consdiffmgr.c,1_module,feature/dircache,consdiffmgr.c,consdiffmgr,core/src/main/kotlin/org/kotlintor/dir/ConsDiffMgr.kt;core/src/main/kotlin/org/kotlintor/dir/ConsDiff.kt,D3,DirAuthElevationTest + ConsDiffMgr vs consdiffmgr.c; matched 2 path(s),full background diff generation thinner,
L1:feature/dircache/dircache.c,1_module,feature/dircache,dircache.c,dircache,core/src/main/kotlin/org/kotlintor/dir/DirCache.kt,D3,DirAuthElevationTest + DirCache vs dircache.c; matched 1 path(s),full HTTP dirport handler matrix thinner,
L1:feature/dircache/dircache_stub.c,1_module,feature/dircache,dircache_stub.c,dircache_stub,core/src/main/kotlin/org/kotlintor/dir/DirCache.kt,N/A,C Tor build stub; matched 1 path(s),,
L1:feature/dircache/dirserv.c,1_module,feature/dircache,dirserv.c,dirserv,core/src/main/kotlin/org/kotlintor/dir/DirServ.kt,D3,DirParseNodelistElevationTest + dirserv naming primary; matched 1 path(s),full C Tor edge cases thinner,
L1:feature/dirclient/dirclient.c,1_module,feature/dirclient,dirclient.c,dirclient,core/src/main/kotlin/org/kotlintor/dir/DirClient.kt;core/src/main/kotlin/org/kotlintor/dir/DirClientModes.kt;core/src/main/kotlin/org/kotlintor/hs/HsDirClient.kt,D3,DirAuthElevationTest + DirClient vs dirclient.c; matched 3 path(s),full directory_request_t state machine thinner,
